image_url,id,w_cm,idx,color,proportion,color_name
"14427415.jpg",14427415,"5.5",5,"#9d8922",0.0133,"brown","L Liederman"
"14427415.jpg",14427415,"5.5",5,"#9d8922",0.0133,"brown","L Liederman"
"14427412.jpg",14427412,"5.6",5,"#e0b3a1",0.03688888889,"pink","I Love Libbey Selectman"
"14427412.jpg",14427412,"5.6",5,"#e0b3a1",0.03688888889,"pink","I Love Libbey Selectman"
"14427412.jpg",14427412,"5.6",5,"#e0b3a1",0.03688888889,"pink","I Love Libbey Selectman"
"14427412.jpg",14427412,"5.6",5,"#e0b3a1",0.03688888889,"pink","I Love Libbey Selectman"
"14427412.jpg",14427412,"5.6",5,"#e0b3a1",0.03688888889,"pink","I Love Libbey Selectman"
"14427413.jpg",14427413,"4",5,"#303030",0.4793333333,"black","Governor Licht"
"14427413.jpg",14427413,"4",5,"#303030",0.4793333333,"black","Governor Licht"
"14427413.jpg",14427413,"4",5,"#303030",0.4793333333,"black","Governor Licht"
"14427413.jpg",14427413,"4",5,"#303030",0.4793333333,"black","Governor Licht"
"14427413.jpg",14427413,"4",5,"#303030",0.4793333333,"black","Governor Licht"
"14427414.jpg",14427414,"4",5,"#1a1716",0.4288333333,"black","Licht Governor"
"14427414.jpg",14427414,"4",5,"#1a1716",0.4288333333,"black","Licht Governor"
"14427414.jpg",14427414,"4",5,"#1a1716",0.4288333333,"black","Licht Governor"
"14427414.jpg",14427414,"4",5,"#1a1716",0.4288333333,"black","Licht Governor"
"14427414.jpg",14427414,"4",5,"#1a1716",0.4288333333,"black","Licht Governor"
"14427429.jpg",14427429,"2",5,"#d9ceb5",0.06957777778,"pink","Lodge"
"14427429.jpg",14427429,"2",5,"#d9ceb5",0.06957777778,"pink","Lodge"
"14427429.jpg",14427429,"2",5,"#d9ceb5",0.06957777778,"pink","Lodge"
"14427429.jpg",14427429,"2",5,"#d9ceb5",0.06957777778,"pink","Lodge"
"14427429.jpg",14427429,"2",5,"#d9ceb5",0.06957777778,"pink","Lodge"
"14427427.jpg",14427427,"2.5",5,"#b8a69c",0.07372222222,"gray","Re-elect Linsky"
"14427427.jpg",14427427,"2.5",5,"#b8a69c",0.07372222222,"gray","Re-elect Linsky"
"14427427.jpg",14427427,"2.5",5,"#b8a69c",0.07372222222,"gray","Re-elect Linsky"
"14427427.jpg",14427427,"2.5",5,"#b8a69c",0.07372222222,"gray","Re-elect Linsky"
"14427427.jpg",14427427,"2.5",5,"#b8a69c",0.07372222222,"gray","Re-elect Linsky"
"14427419.jpg",14427419,"3.5",5,"#d43948",0.0293,"brown","Lindsay '72"
"14427419.jpg",14427419,"3.5",5,"#d43948",0.0293,"brown","Lindsay '72"
"14427419.jpg",14427419,"3.5",5,"#d43948",0.0293,"brown","Lindsay '72"
"14427419.jpg",14427419,"3.5",5,"#d43948",0.0293,"brown","Lindsay '72"
"14427419.jpg",14427419,"3.5",5,"#d43948",0.0293,"brown","Lindsay '72"
"14427424.jpg",14427424,"4.4",5,"#343331",0.3091111111,"black","Linsky"
"14427424.jpg",14427424,"4.4",5,"#343331",0.3091111111,"black","Linsky"
"14427424.jpg",14427424,"4.4",5,"#343331",0.3091111111,"black","Linsky"
"14427424.jpg",14427424,"4.4",5,"#343331",0.3091111111,"black","Linsky"
"14427424.jpg",14427424,"4.4",5,"#343331",0.3091111111,"black","Linsky"
"14427417.jpg",14427417,"3.5",5,"#5185aa",0.09807777778,"gray","John V. Lindsay '72"
"14427417.jpg",14427417,"3.5",5,"#5185aa",0.09807777778,"gray","John V. Lindsay '72"
"14427417.jpg",14427417,"3.5",5,"#5185aa",0.09807777778,"gray","John V. Lindsay '72"
"14427417.jpg",14427417,"3.5",5,"#5185aa",0.09807777778,"gray","John V. Lindsay '72"
"14427417.jpg",14427417,"3.5",5,"#5185aa",0.09807777778,"gray","John V. Lindsay '72"
"14427423.jpg",14427423,"5.5",5,"#575744",0.03223333333,"gray","Linsky"
"14427423.jpg",14427423,"5.5",5,"#575744",0.03223333333,"gray","Linsky"
"14427423.jpg",14427423,"5.5",5,"#575744",0.03223333333,"gray","Linsky"
"14427423.jpg",14427423,"5.5",5,"#575744",0.03223333333,"gray","Linsky"
"14427423.jpg",14427423,"5.5",5,"#575744",0.03223333333,"gray","Linsky"
"14427418.jpg",14427418,"3.6",5,"#ac9193",0.03544444444,"gray","Lindsay '72"
"14427418.jpg",14427418,"3.6",5,"#ac9193",0.03544444444,"gray","Lindsay '72"
"14427418.jpg",14427418,"3.6",5,"#ac9193",0.03544444444,"gray","Lindsay '72"
"14427418.jpg",14427418,"3.6",5,"#ac9193",0.03544444444,"gray","Lindsay '72"
"14427418.jpg",14427418,"3.6",5,"#ac9193",0.03544444444,"gray","Lindsay '72"
"14427426.jpg",14427426,"3.7",5,"#79b1d4",0.03017777778,"gray","Marty Linsky for Congress"
"14427426.jpg",14427426,"3.7",5,"#79b1d4",0.03017777778,"gray","Marty Linsky for Congress"
"14427426.jpg",14427426,"3.7",5,"#79b1d4",0.03017777778,"gray","Marty Linsky for Congress"
"14427426.jpg",14427426,"3.7",5,"#79b1d4",0.03017777778,"gray","Marty Linsky for Congress"
"14427426.jpg",14427426,"3.7",5,"#79b1d4",0.03017777778,"gray","Marty Linsky for Congress"
"14427421.jpg",14427421,"3.2",5,"#cec4b2",0.08538888889,"pink","Lindsay. It's the 2nd toughest job in America."
"14427421.jpg",14427421,"3.2",5,"#cec4b2",0.08538888889,"pink","Lindsay. It's the 2nd toughest job in America."
"14427421.jpg",14427421,"3.2",5,"#cec4b2",0.08538888889,"pink","Lindsay. It's the 2nd toughest job in America."
"14427421.jpg",14427421,"3.2",5,"#cec4b2",0.08538888889,"pink","Lindsay. It's the 2nd toughest job in America."
"14427421.jpg",14427421,"3.2",5,"#cec4b2",0.08538888889,"pink","Lindsay. It's the 2nd toughest job in America."
"14427420.jpg",14427420,"2.8",5,"#ad9e9e",0.02876666667,"gray","Lindsay '72"
"14427420.jpg",14427420,"2.8",5,"#ad9e9e",0.02876666667,"gray","Lindsay '72"
"14427420.jpg",14427420,"2.8",5,"#ad9e9e",0.02876666667,"gray","Lindsay '72"
"14427420.jpg",14427420,"2.8",5,"#ad9e9e",0.02876666667,"gray","Lindsay '72"
"14427420.jpg",14427420,"2.8",5,"#ad9e9e",0.02876666667,"gray","Lindsay '72"
"14427425.jpg",14427425,"4.2",5,"#6196c8",0.03474444444,"gray","Marty Linsky for Congress"
"14427425.jpg",14427425,"4.2",5,"#6196c8",0.03474444444,"gray","Marty Linsky for Congress"
"14427425.jpg",14427425,"4.2",5,"#6196c8",0.03474444444,"gray","Marty Linsky for Congress"
"14427425.jpg",14427425,"4.2",5,"#6196c8",0.03474444444,"gray","Marty Linsky for Congress"
"14427425.jpg",14427425,"4.2",5,"#6196c8",0.03474444444,"gray","Marty Linsky for Congress"
"14427428.jpg",14427428,"5.6",5,"#9a9bb4",0.0302,"gray","U.S. Congress Lionett"
"14427428.jpg",14427428,"5.6",5,"#9a9bb4",0.0302,"gray","U.S. Congress Lionett"
"14427428.jpg",14427428,"5.6",5,"#9a9bb4",0.0302,"gray","U.S. Congress Lionett"
"14427428.jpg",14427428,"5.6",5,"#9a9bb4",0.0302,"gray","U.S. Congress Lionett"
"14427428.jpg",14427428,"5.6",5,"#9a9bb4",0.0302,"gray","U.S. Congress Lionett"
"14427434.jpg",14427434,"3",5,"#7992b5",0.02226666667,"gray","Lowenstein"
"14427434.jpg",14427434,"3",5,"#7992b5",0.02226666667,"gray","Lowenstein"
"14427434.jpg",14427434,"3",5,"#7992b5",0.02226666667,"gray","Lowenstein"
"14427434.jpg",14427434,"3",5,"#7992b5",0.02226666667,"gray","Lowenstein"
"14427434.jpg",14427434,"3",5,"#7992b5",0.02226666667,"gray","Lowenstein"
"14427430.jpg",14427430,"3",5,"#b4a197",0.07058888889,"gray","Lodge U.S. Senator"
"14427430.jpg",14427430,"3",5,"#b4a197",0.07058888889,"gray","Lodge U.S. Senator"
"14427430.jpg",14427430,"3",5,"#b4a197",0.07058888889,"gray","Lodge U.S. Senator"
"14427430.jpg",14427430,"3",5,"#b4a197",0.07058888889,"gray","Lodge U.S. Senator"
"14427430.jpg",14427430,"3",5,"#b4a197",0.07058888889,"gray","Lodge U.S. Senator"
"14427433.jpg",14427433,"3.2",5,"#a399a2",0.03537777778,"gray","LoPresti Congress"
"14427433.jpg",14427433,"3.2",5,"#a399a2",0.03537777778,"gray","LoPresti Congress"
"14427433.jpg",14427433,"3.2",5,"#a399a2",0.03537777778,"gray","LoPresti Congress"
"14427433.jpg",14427433,"3.2",5,"#a399a2",0.03537777778,"gray","LoPresti Congress"
"14427433.jpg",14427433,"3.2",5,"#a399a2",0.03537777778,"gray","LoPresti Congress"
"14427435.jpg",14427435,"4",5,"#404d84",0.1280555556,"gray","Lowenstein"
"14427435.jpg",14427435,"4",5,"#404d84",0.1280555556,"gray","Lowenstein"
"14427435.jpg",14427435,"4",5,"#404d84",0.1280555556,"gray","Lowenstein"
"14427435.jpg",14427435,"4",5,"#404d84",0.1280555556,"gray","Lowenstein"
"14427435.jpg",14427435,"4",5,"#404d84",0.1280555556,"gray","Lowenstein"
"14427431.jpg",14427431,"4",5,"#98aca2",0.07814444444,"gray","Ed Logue Mayor"
"14427431.jpg",14427431,"4",5,"#98aca2",0.07814444444,"gray","Ed Logue Mayor"
"14427431.jpg",14427431,"4",5,"#98aca2",0.07814444444,"gray","Ed Logue Mayor"
"14427431.jpg",14427431,"4",5,"#98aca2",0.07814444444,"gray","Ed Logue Mayor"
"14427431.jpg",14427431,"4",5,"#98aca2",0.07814444444,"gray","Ed Logue Mayor"
"14427436.jpg",14427436,"3",5,"#e07c1b",0.2025333333,"orange","Lowenstein for congress"
"14427436.jpg",14427436,"3",5,"#e07c1b",0.2025333333,"orange","Lowenstein for congress"
"14427436.jpg",14427436,"3",5,"#e07c1b",0.2025333333,"orange","Lowenstein for congress"
"14427436.jpg",14427436,"3",5,"#e07c1b",0.2025333333,"orange","Lowenstein for congress"
"14427436.jpg",14427436,"3",5,"#e07c1b",0.2025333333,"orange","Lowenstein for congress"
"14427432.jpg",14427432,"5.5",5,"#475581",0.04301111111,"gray","Leon Lombardi Lieutenant Governor"
"14427432.jpg",14427432,"5.5",5,"#475581",0.04301111111,"gray","Leon Lombardi Lieutenant Governor"
"14427432.jpg",14427432,"5.5",5,"#475581",0.04301111111,"gray","Leon Lombardi Lieutenant Governor"
"14427432.jpg",14427432,"5.5",5,"#475581",0.04301111111,"gray","Leon Lombardi Lieutenant Governor"
"14427432.jpg",14427432,"5.5",5,"#475581",0.04301111111,"gray","Leon Lombardi Lieutenant Governor"
"14427438.jpg",14427438,"3.2",5,"#a9acb0",0.04115555556,"gray","John Pierce Lynch Lt. Gov"
"14427438.jpg",14427438,"3.2",5,"#a9acb0",0.04115555556,"gray","John Pierce Lynch Lt. Gov"
"14427438.jpg",14427438,"3.2",5,"#a9acb0",0.04115555556,"gray","John Pierce Lynch Lt. Gov"
"14427438.jpg",14427438,"3.2",5,"#a9acb0",0.04115555556,"gray","John Pierce Lynch Lt. Gov"
"14427438.jpg",14427438,"3.2",5,"#a9acb0",0.04115555556,"gray","John Pierce Lynch Lt. Gov"
"14427437.jpg",14427437,"3.5",5,"#605b54",0.02204444444,"gray","John Pierce Lynch"
"14427437.jpg",14427437,"3.5",5,"#605b54",0.02204444444,"gray","John Pierce Lynch"
"14427437.jpg",14427437,"3.5",5,"#605b54",0.02204444444,"gray","John Pierce Lynch"
"14427437.jpg",14427437,"3.5",5,"#605b54",0.02204444444,"gray","John Pierce Lynch"
"14427437.jpg",14427437,"3.5",5,"#605b54",0.02204444444,"gray","John Pierce Lynch"
"14427440.jpg",14427440,"4",5,"#fd763a",0.1051222222,"orange","Mailer Breslin"
"14427440.jpg",14427440,"4",5,"#fd763a",0.1051222222,"orange","Mailer Breslin"
"14427440.jpg",14427440,"4",5,"#fd763a",0.1051222222,"orange","Mailer Breslin"
"14427440.jpg",14427440,"4",5,"#fd763a",0.1051222222,"orange","Mailer Breslin"
"14427440.jpg",14427440,"4",5,"#fd763a",0.1051222222,"orange","Mailer Breslin"
"14427439.jpg",14427439,"4.2",5,"#8da3b9",0.03676666667,"gray","Magrann Democrat U.S. Congress"
"14427439.jpg",14427439,"4.2",5,"#8da3b9",0.03676666667,"gray","Magrann Democrat U.S. Congress"
"14427439.jpg",14427439,"4.2",5,"#8da3b9",0.03676666667,"gray","Magrann Democrat U.S. Congress"
"14427439.jpg",14427439,"4.2",5,"#8da3b9",0.03676666667,"gray","Magrann Democrat U.S. Congress"
"14427439.jpg",14427439,"4.2",5,"#8da3b9",0.03676666667,"gray","Magrann Democrat U.S. Congress"
"14427442.jpg",14427442,"3.2",5,"#ed9638",0.04713333333,"orange","Ted Mann for mayor"
"14427442.jpg",14427442,"3.2",5,"#ed9638",0.04713333333,"orange","Ted Mann for mayor"
"14427442.jpg",14427442,"3.2",5,"#ed9638",0.04713333333,"orange","Ted Mann for mayor"
"14427442.jpg",14427442,"3.2",5,"#ed9638",0.04713333333,"orange","Ted Mann for mayor"
"14427442.jpg",14427442,"3.2",5,"#ed9638",0.04713333333,"orange","Ted Mann for mayor"
"14427443.jpg",14427443,"3.8",5,"#352d2a",0.3641333333,"black","Elect Ted Mann Mayor"
"14427443.jpg",14427443,"3.8",5,"#352d2a",0.3641333333,"black","Elect Ted Mann Mayor"
"14427443.jpg",14427443,"3.8",5,"#352d2a",0.3641333333,"black","Elect Ted Mann Mayor"
"14427443.jpg",14427443,"3.8",5,"#352d2a",0.3641333333,"black","Elect Ted Mann Mayor"
"14427443.jpg",14427443,"3.8",5,"#352d2a",0.3641333333,"black","Elect Ted Mann Mayor"
"14427448.jpg",14427448,"4",5,"#b2aba2",0.02784444444,"gray","Arthur Mason congress"
"14427448.jpg",14427448,"4",5,"#b2aba2",0.02784444444,"gray","Arthur Mason congress"
"14427448.jpg",14427448,"4",5,"#b2aba2",0.02784444444,"gray","Arthur Mason congress"
"14427448.jpg",14427448,"4",5,"#b2aba2",0.02784444444,"gray","Arthur Mason congress"
"14427448.jpg",14427448,"4",5,"#b2aba2",0.02784444444,"gray","Arthur Mason congress"
"14427441.jpg",14427441,"4",5,"#849eb3",0.01798888889,"gray","Paul Malloy"
"14427441.jpg",14427441,"4",5,"#849eb3",0.01798888889,"gray","Paul Malloy"
"14427441.jpg",14427441,"4",5,"#849eb3",0.01798888889,"gray","Paul Malloy"
"14427441.jpg",14427441,"4",5,"#849eb3",0.01798888889,"gray","Paul Malloy"
"14427441.jpg",14427441,"4",5,"#849eb3",0.01798888889,"gray","Paul Malloy"
"14427446.jpg",14427446,"4.4",5,"#6284bd",0.03192222222,"gray","Ed Markey U.S. Senate"
"14427446.jpg",14427446,"4.4",5,"#6284bd",0.03192222222,"gray","Ed Markey U.S. Senate"
"14427446.jpg",14427446,"4.4",5,"#6284bd",0.03192222222,"gray","Ed Markey U.S. Senate"
"14427446.jpg",14427446,"4.4",5,"#6284bd",0.03192222222,"gray","Ed Markey U.S. Senate"
"14427446.jpg",14427446,"4.4",5,"#6284bd",0.03192222222,"gray","Ed Markey U.S. Senate"
"14427447.jpg",14427447,"4.4",5,"#24140f",0.0359,"black","Marshall for Sheriff"
"14427447.jpg",14427447,"4.4",5,"#24140f",0.0359,"black","Marshall for Sheriff"
"14427447.jpg",14427447,"4.4",5,"#24140f",0.0359,"black","Marshall for Sheriff"
"14427447.jpg",14427447,"4.4",5,"#24140f",0.0359,"black","Marshall for Sheriff"
"14427447.jpg",14427447,"4.4",5,"#24140f",0.0359,"black","Marshall for Sheriff"
"14427445.jpg",14427445,"3",5,"#bb140f",0.2773444444,"brown","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427445.jpg",14427445,"3",5,"#bb140f",0.2773444444,"brown","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427445.jpg",14427445,"3",5,"#bb140f",0.2773444444,"brown","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427445.jpg",14427445,"3",5,"#bb140f",0.2773444444,"brown","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427445.jpg",14427445,"3",5,"#bb140f",0.2773444444,"brown","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427444.jpg",14427444,"5.1",5,"#fd7e3b",0.099,"orange","Mann"
"14427444.jpg",14427444,"5.1",5,"#fd7e3b",0.099,"orange","Mann"
"14427444.jpg",14427444,"5.1",5,"#fd7e3b",0.099,"orange","Mann"
"14427444.jpg",14427444,"5.1",5,"#fd7e3b",0.099,"orange","Mann"
"14427444.jpg",14427444,"5.1",5,"#fd7e3b",0.099,"orange","Mann"
"14427449.jpg",14427449,"3.2",5,"#630d04",0.02641111111,"brown","Massimiano"
"14427449.jpg",14427449,"3.2",5,"#630d04",0.02641111111,"brown","Massimiano"
"14427449.jpg",14427449,"3.2",5,"#630d04",0.02641111111,"brown","Massimiano"
"14427449.jpg",14427449,"3.2",5,"#630d04",0.02641111111,"brown","Massimiano"
"14427449.jpg",14427449,"3.2",5,"#630d04",0.02641111111,"brown","Massimiano"
"14427450.jpg",14427450,"5.6",5,"#6e6a67",0.02334444444,"gray","Nick Mavroules Democrat U.S. Congress"
"14427450.jpg",14427450,"5.6",5,"#6e6a67",0.02334444444,"gray","Nick Mavroules Democrat U.S. Congress"
"14427450.jpg",14427450,"5.6",5,"#6e6a67",0.02334444444,"gray","Nick Mavroules Democrat U.S. Congress"
"14427450.jpg",14427450,"5.6",5,"#6e6a67",0.02334444444,"gray","Nick Mavroules Democrat U.S. Congress"
"14427450.jpg",14427450,"5.6",5,"#6e6a67",0.02334444444,"gray","Nick Mavroules Democrat U.S. Congress"
"14427457.jpg",14427457,"5.6",5,"#94b2be",0.04132222222,"gray","George McCarthy Congress"
"14427457.jpg",14427457,"5.6",5,"#94b2be",0.04132222222,"gray","George McCarthy Congress"
"14427457.jpg",14427457,"5.6",5,"#94b2be",0.04132222222,"gray","George McCarthy Congress"
"14427457.jpg",14427457,"5.6",5,"#94b2be",0.04132222222,"gray","George McCarthy Congress"
"14427457.jpg",14427457,"5.6",5,"#94b2be",0.04132222222,"gray","George McCarthy Congress"
"14427456.jpg",14427456,"3.9",5,"#a2c0b0",0.03485555556,"gray","Write in McCarthy Conyers"
"14427456.jpg",14427456,"3.9",5,"#a2c0b0",0.03485555556,"gray","Write in McCarthy Conyers"
"14427456.jpg",14427456,"3.9",5,"#a2c0b0",0.03485555556,"gray","Write in McCarthy Conyers"
"14427456.jpg",14427456,"3.9",5,"#a2c0b0",0.03485555556,"gray","Write in McCarthy Conyers"
"14427456.jpg",14427456,"3.9",5,"#a2c0b0",0.03485555556,"gray","Write in McCarthy Conyers"
"14427459.jpg",14427459,"3.5",5,"#aebbb1",0.02034444444,"pink","McCarthy"
"14427459.jpg",14427459,"3.5",5,"#aebbb1",0.02034444444,"pink","McCarthy"
"14427459.jpg",14427459,"3.5",5,"#aebbb1",0.02034444444,"pink","McCarthy"
"14427459.jpg",14427459,"3.5",5,"#aebbb1",0.02034444444,"pink","McCarthy"
"14427459.jpg",14427459,"3.5",5,"#aebbb1",0.02034444444,"pink","McCarthy"
"14427463.jpg",14427463,"3.5",5,"#cd2230",0.07401111111,"brown","McCloskey"
"14427463.jpg",14427463,"3.5",5,"#cd2230",0.07401111111,"brown","McCloskey"
"14427463.jpg",14427463,"3.5",5,"#cd2230",0.07401111111,"brown","McCloskey"
"14427463.jpg",14427463,"3.5",5,"#cd2230",0.07401111111,"brown","McCloskey"
"14427463.jpg",14427463,"3.5",5,"#cd2230",0.07401111111,"brown","McCloskey"
"14427452.jpg",14427452,"2.9",5,"#125b81",0.01667777778,"gray","Gene Lives"
"14427452.jpg",14427452,"2.9",5,"#125b81",0.01667777778,"gray","Gene Lives"
"14427452.jpg",14427452,"2.9",5,"#125b81",0.01667777778,"gray","Gene Lives"
"14427452.jpg",14427452,"2.9",5,"#125b81",0.01667777778,"gray","Gene Lives"
"14427452.jpg",14427452,"2.9",5,"#125b81",0.01667777778,"gray","Gene Lives"
"14427461.jpg",14427461,"5.5",5,"#a0acb8",0.03635555556,"gray","Vin McCarthy Democrat for Congress"
"14427461.jpg",14427461,"5.5",5,"#a0acb8",0.03635555556,"gray","Vin McCarthy Democrat for Congress"
"14427461.jpg",14427461,"5.5",5,"#a0acb8",0.03635555556,"gray","Vin McCarthy Democrat for Congress"
"14427461.jpg",14427461,"5.5",5,"#a0acb8",0.03635555556,"gray","Vin McCarthy Democrat for Congress"
"14427461.jpg",14427461,"5.5",5,"#a0acb8",0.03635555556,"gray","Vin McCarthy Democrat for Congress"
"14427462.jpg",14427462,"4",5,"#be9b9d",0.02835555556,"gray","Bob McClory"
"14427462.jpg",14427462,"4",5,"#be9b9d",0.02835555556,"gray","Bob McClory"
"14427462.jpg",14427462,"4",5,"#be9b9d",0.02835555556,"gray","Bob McClory"
"14427462.jpg",14427462,"4",5,"#be9b9d",0.02835555556,"gray","Bob McClory"
"14427462.jpg",14427462,"4",5,"#be9b9d",0.02835555556,"gray","Bob McClory"
"14427451.jpg",14427451,"2",5,"#334e8a",0.1390888889,"gray","Eugene"
"14427451.jpg",14427451,"2",5,"#334e8a",0.1390888889,"gray","Eugene"
"14427451.jpg",14427451,"2",5,"#334e8a",0.1390888889,"gray","Eugene"
"14427451.jpg",14427451,"2",5,"#334e8a",0.1390888889,"gray","Eugene"
"14427451.jpg",14427451,"2",5,"#334e8a",0.1390888889,"gray","Eugene"
"14427458.jpg",14427458,"4.4",5,"#929cbf",0.03592222222,"gray","Pat McCarthy Congress"
"14427458.jpg",14427458,"4.4",5,"#929cbf",0.03592222222,"gray","Pat McCarthy Congress"
"14427458.jpg",14427458,"4.4",5,"#929cbf",0.03592222222,"gray","Pat McCarthy Congress"
"14427458.jpg",14427458,"4.4",5,"#929cbf",0.03592222222,"gray","Pat McCarthy Congress"
"14427458.jpg",14427458,"4.4",5,"#929cbf",0.03592222222,"gray","Pat McCarthy Congress"
"14427455.jpg",14427455,"3",5,"#546e86",0.04562222222,"gray","Still with McCarthy"
"14427455.jpg",14427455,"3",5,"#546e86",0.04562222222,"gray","Still with McCarthy"
"14427455.jpg",14427455,"3",5,"#546e86",0.04562222222,"gray","Still with McCarthy"
"14427455.jpg",14427455,"3",5,"#546e86",0.04562222222,"gray","Still with McCarthy"
"14427455.jpg",14427455,"3",5,"#546e86",0.04562222222,"gray","Still with McCarthy"
"14427454.jpg",14427454,"3",5,"#898684",0.05527777778,"gray","McCarthy's Million"
"14427454.jpg",14427454,"3",5,"#898684",0.05527777778,"gray","McCarthy's Million"
"14427454.jpg",14427454,"3",5,"#898684",0.05527777778,"gray","McCarthy's Million"
"14427454.jpg",14427454,"3",5,"#898684",0.05527777778,"gray","McCarthy's Million"
"14427454.jpg",14427454,"3",5,"#898684",0.05527777778,"gray","McCarthy's Million"
"14427453.jpg",14427453,"3.7",5,"#768a9a",0.03696666667,"gray","McCarthy"
"14427453.jpg",14427453,"3.7",5,"#768a9a",0.03696666667,"gray","McCarthy"
"14427453.jpg",14427453,"3.7",5,"#768a9a",0.03696666667,"gray","McCarthy"
"14427453.jpg",14427453,"3.7",5,"#768a9a",0.03696666667,"gray","McCarthy"
"14427453.jpg",14427453,"3.7",5,"#768a9a",0.03696666667,"gray","McCarthy"
"14427464.jpg",14427464,"2.9",5,"#d24c53",0.053311111110000003,"brown","McClosky 72"
"14427464.jpg",14427464,"2.9",5,"#d24c53",0.053311111110000003,"brown","McClosky 72"
"14427464.jpg",14427464,"2.9",5,"#d24c53",0.053311111110000003,"brown","McClosky 72"
"14427464.jpg",14427464,"2.9",5,"#d24c53",0.053311111110000003,"brown","McClosky 72"
"14427464.jpg",14427464,"2.9",5,"#d24c53",0.053311111110000003,"brown","McClosky 72"
"14427471.jpg",14427471,"5.5",5,"#a8b2b9",0.04037777778,"gray","Terry McDermott City Council"
"14427471.jpg",14427471,"5.5",5,"#a8b2b9",0.04037777778,"gray","Terry McDermott City Council"
"14427471.jpg",14427471,"5.5",5,"#a8b2b9",0.04037777778,"gray","Terry McDermott City Council"
"14427471.jpg",14427471,"5.5",5,"#a8b2b9",0.04037777778,"gray","Terry McDermott City Council"
"14427471.jpg",14427471,"5.5",5,"#a8b2b9",0.04037777778,"gray","Terry McDermott City Council"
"14427470.jpg",14427470,"3.5",5,"#627545",0.03044444444,"gray","McCormack U.S. Senator"
"14427470.jpg",14427470,"3.5",5,"#627545",0.03044444444,"gray","McCormack U.S. Senator"
"14427470.jpg",14427470,"3.5",5,"#627545",0.03044444444,"gray","McCormack U.S. Senator"
"14427470.jpg",14427470,"3.5",5,"#627545",0.03044444444,"gray","McCormack U.S. Senator"
"14427470.jpg",14427470,"3.5",5,"#627545",0.03044444444,"gray","McCormack U.S. Senator"
"14427472.jpg",14427472,"5.5",5,"#e5dbd2",0.4652777778,"pink","Vote McDonald State Rep"
"14427472.jpg",14427472,"5.5",5,"#e5dbd2",0.4652777778,"pink","Vote McDonald State Rep"
"14427472.jpg",14427472,"5.5",5,"#e5dbd2",0.4652777778,"pink","Vote McDonald State Rep"
"14427472.jpg",14427472,"5.5",5,"#e5dbd2",0.4652777778,"pink","Vote McDonald State Rep"
"14427472.jpg",14427472,"5.5",5,"#e5dbd2",0.4652777778,"pink","Vote McDonald State Rep"
"14427465.jpg",14427465,"5.5",5,"#e9dfd6",0.4385666667,"pink","Elect McColgan Congress"
"14427465.jpg",14427465,"5.5",5,"#e9dfd6",0.4385666667,"pink","Elect McColgan Congress"
"14427465.jpg",14427465,"5.5",5,"#e9dfd6",0.4385666667,"pink","Elect McColgan Congress"
"14427465.jpg",14427465,"5.5",5,"#e9dfd6",0.4385666667,"pink","Elect McColgan Congress"
"14427465.jpg",14427465,"5.5",5,"#e9dfd6",0.4385666667,"pink","Elect McColgan Congress"
"14427467.jpg",14427467,"4.4",5,"#cf9f97",0.03903333333,"pink","Vote Ellen McCormack Pro-life"
"14427467.jpg",14427467,"4.4",5,"#cf9f97",0.03903333333,"pink","Vote Ellen McCormack Pro-life"
"14427467.jpg",14427467,"4.4",5,"#cf9f97",0.03903333333,"pink","Vote Ellen McCormack Pro-life"
"14427467.jpg",14427467,"4.4",5,"#cf9f97",0.03903333333,"pink","Vote Ellen McCormack Pro-life"
"14427467.jpg",14427467,"4.4",5,"#cf9f97",0.03903333333,"pink","Vote Ellen McCormack Pro-life"
"14427466.jpg",14427466,"3.8",5,"#46586e",0.07512222222,"gray","McCollough"
"14427466.jpg",14427466,"3.8",5,"#46586e",0.07512222222,"gray","McCollough"
"14427466.jpg",14427466,"3.8",5,"#46586e",0.07512222222,"gray","McCollough"
"14427466.jpg",14427466,"3.8",5,"#46586e",0.07512222222,"gray","McCollough"
"14427466.jpg",14427466,"3.8",5,"#46586e",0.07512222222,"gray","McCollough"
"14427469.jpg",14427469,"3",5,"#253066",0.1089,"purple","McCormack Governor"
"14427469.jpg",14427469,"3",5,"#253066",0.1089,"purple","McCormack Governor"
"14427469.jpg",14427469,"3",5,"#253066",0.1089,"purple","McCormack Governor"
"14427469.jpg",14427469,"3",5,"#253066",0.1089,"purple","McCormack Governor"
"14427469.jpg",14427469,"3",5,"#253066",0.1089,"purple","McCormack Governor"
"14427468.jpg",14427468,"4",5,"#9cabb1",0.06521111111,"gray","I'm for McCormack Senator"
"14427468.jpg",14427468,"4",5,"#9cabb1",0.06521111111,"gray","I'm for McCormack Senator"
"14427468.jpg",14427468,"4",5,"#9cabb1",0.06521111111,"gray","I'm for McCormack Senator"
"14427468.jpg",14427468,"4",5,"#9cabb1",0.06521111111,"gray","I'm for McCormack Senator"
