"filename","metadata.image_source","frequency","hex","R","G","B","image_url","name","office","party","date_int","w_cm"
"14022800.jpg","map/images/14022800.jpg",0.4647216796875,"#2C231F",44,35,31,"https://tracy-st.github.io/hks-political-buttons/images/14022800.jpg","Ashbrook for America","President","Republican",1972,
"14022800.jpg","map/images/14022800.jpg",0.042221069335937,"#612E13",97,46,19,"https://tracy-st.github.io/hks-political-buttons/images/14022800.jpg","Ashbrook for America","President","Republican",1972,
"14022800.jpg","map/images/14022800.jpg",0.0267333984375,"#B0510F",176,81,15,"https://tracy-st.github.io/hks-political-buttons/images/14022800.jpg","Ashbrook for America","President","Republican",1972,
"14022800.jpg","map/images/14022800.jpg",0.2835693359375,"#FC7B0D",252,123,13,"https://tracy-st.github.io/hks-political-buttons/images/14022800.jpg","Ashbrook for America","President","Republican",1972,
"14022800.jpg","map/images/14022800.jpg",0.182754516601562,"#FD8438",253,132,56,"https://tracy-st.github.io/hks-political-buttons/images/14022800.jpg","Ashbrook for America","President","Republican",1972,
"14022801.jpg","map/images/14022801.jpg",0.43852233886718706,"#2F2B28",47,43,40,"https://tracy-st.github.io/hks-political-buttons/images/14022801.jpg","Askew for President","President","Democrat",1984,
"14022801.jpg","map/images/14022801.jpg",0.016616821289062,"#804F32",128,79,50,"https://tracy-st.github.io/hks-political-buttons/images/14022801.jpg","Askew for President","President","Democrat",1984,
"14022801.jpg","map/images/14022801.jpg",0.06138610839843701,"#EF6305",239,99,5,"https://tracy-st.github.io/hks-political-buttons/images/14022801.jpg","Askew for President","President","Democrat",1984,
"14022801.jpg","map/images/14022801.jpg",0.0147705078125,"#A49991",164,153,145,"https://tracy-st.github.io/hks-political-buttons/images/14022801.jpg","Askew for President","President","Democrat",1984,
"14022801.jpg","map/images/14022801.jpg",0.46870422363281206,"#DCD4C9",220,212,201,"https://tracy-st.github.io/hks-political-buttons/images/14022801.jpg","Askew for President","President","Democrat",1984,
"14022803.jpg","map/images/14022803.jpg",0.41795349121093706,"#2B2A29",43,42,41,"https://tracy-st.github.io/hks-political-buttons/images/14022803.jpg","Chet Atkins for Congress","Congress","Democrat",1984,
"14022803.jpg","map/images/14022803.jpg",0.355010986328125,"#1E45AB",30,69,171,"https://tracy-st.github.io/hks-political-buttons/images/14022803.jpg","Chet Atkins for Congress","Congress","Democrat",1984,
"14022803.jpg","map/images/14022803.jpg",0.043548583984375,"#4A6BB7",74,107,183,"https://tracy-st.github.io/hks-political-buttons/images/14022803.jpg","Chet Atkins for Congress","Congress","Democrat",1984,
"14022803.jpg","map/images/14022803.jpg",0.020263671875,"#95ABCB",149,171,203,"https://tracy-st.github.io/hks-political-buttons/images/14022803.jpg","Chet Atkins for Congress","Congress","Democrat",1984,
"14022803.jpg","map/images/14022803.jpg",0.163223266601562,"#DCDED8",220,222,216,"https://tracy-st.github.io/hks-political-buttons/images/14022803.jpg","Chet Atkins for Congress","Congress","Democrat",1984,
"14022804.jpg","map/images/14022804.jpg",0.397216796875,"#2A2624",42,38,36,"https://tracy-st.github.io/hks-political-buttons/images/14022804.jpg","Atkins","Congress","Democrat",1984,
"14022804.jpg","map/images/14022804.jpg",0.064041137695312,"#DC203E",220,32,62,"https://tracy-st.github.io/hks-political-buttons/images/14022804.jpg","Atkins","Congress","Democrat",1984,
"14022804.jpg","map/images/14022804.jpg",0.018951416015625,"#CA767B",202,118,123,"https://tracy-st.github.io/hks-political-buttons/images/14022804.jpg","Atkins","Congress","Democrat",1984,
"14022804.jpg","map/images/14022804.jpg",0.05924987792968701,"#D8C5B9",216,197,185,"https://tracy-st.github.io/hks-political-buttons/images/14022804.jpg","Atkins","Congress","Democrat",1984,
"14022804.jpg","map/images/14022804.jpg",0.46054077148437506,"#E6DED1",230,222,209,"https://tracy-st.github.io/hks-political-buttons/images/14022804.jpg","Atkins","Congress","Democrat",1984,
"14022806.jpg","map/images/14022806.jpg",0.59332275390625,"#282423",40,36,35,"https://tracy-st.github.io/hks-political-buttons/images/14022806.jpg","Austin for Senate: A Democrat","Senate","Democrat",1976,
"14022806.jpg","map/images/14022806.jpg",0.04766845703125,"#5A524D",90,82,77,"https://tracy-st.github.io/hks-political-buttons/images/14022806.jpg","Austin for Senate: A Democrat","Senate","Democrat",1976,
"14022806.jpg","map/images/14022806.jpg",0.143539428710937,"#FB8046",251,128,70,"https://tracy-st.github.io/hks-political-buttons/images/14022806.jpg","Austin for Senate: A Democrat","Senate","Democrat",1976,
"14022806.jpg","map/images/14022806.jpg",0.020431518554687,"#9B9A97",155,154,151,"https://tracy-st.github.io/hks-political-buttons/images/14022806.jpg","Austin for Senate: A Democrat","Senate","Democrat",1976,
"14022806.jpg","map/images/14022806.jpg",0.19503784179687503,"#DEDEDB",222,222,219,"https://tracy-st.github.io/hks-political-buttons/images/14022806.jpg","Austin for Senate: A Democrat","Senate","Democrat",1976,
"14022807.jpg","map/images/14022807.jpg",0.124908447265625,"#9B0E04",155,14,4,"https://tracy-st.github.io/hks-political-buttons/images/14022807.jpg","George Bachrach State Senate","State Senate","Democrat",1980,
"14022807.jpg","map/images/14022807.jpg",0.42741394042968706,"#2F2B27",47,43,39,"https://tracy-st.github.io/hks-political-buttons/images/14022807.jpg","George Bachrach State Senate","State Senate","Democrat",1980,
"14022807.jpg","map/images/14022807.jpg",0.030685424804687,"#AA3D07",170,61,7,"https://tracy-st.github.io/hks-political-buttons/images/14022807.jpg","George Bachrach State Senate","State Senate","Democrat",1980,
"14022807.jpg","map/images/14022807.jpg",0.035858154296875,"#CE7308",206,115,8,"https://tracy-st.github.io/hks-political-buttons/images/14022807.jpg","George Bachrach State Senate","State Senate","Democrat",1980,
"14022807.jpg","map/images/14022807.jpg",0.38113403320312506,"#F09F06",240,159,6,"https://tracy-st.github.io/hks-political-buttons/images/14022807.jpg","George Bachrach State Senate","State Senate","Democrat",1980,
"14022808.jpg","map/images/14022808.jpg",0.40800476074218706,"#252424",37,36,36,"https://tracy-st.github.io/hks-political-buttons/images/14022808.jpg","Back Jack State Senator","State Senate","Democrat",1970,
"14022808.jpg","map/images/14022808.jpg",0.012191772460937,"#143C6F",20,60,111,"https://tracy-st.github.io/hks-political-buttons/images/14022808.jpg","Back Jack State Senator","State Senate","Democrat",1970,
"14022808.jpg","map/images/14022808.jpg",0.46234130859375,"#1A62AF",26,98,175,"https://tracy-st.github.io/hks-political-buttons/images/14022808.jpg","Back Jack State Senator","State Senate","Democrat",1970,
"14022808.jpg","map/images/14022808.jpg",0.038330078125,"#4F8EC0",79,142,192,"https://tracy-st.github.io/hks-political-buttons/images/14022808.jpg","Back Jack State Senator","State Senate","Democrat",1970,
"14022808.jpg","map/images/14022808.jpg",0.079132080078125,"#CED2D4",206,210,212,"https://tracy-st.github.io/hks-political-buttons/images/14022808.jpg","Back Jack State Senator","State Senate","Democrat",1970,
"14022809.jpg","map/images/14022809.jpg",0.41395568847656206,"#252525",37,37,37,"https://tracy-st.github.io/hks-political-buttons/images/14022809.jpg","Backman: Back Jack State Senator","State Senate","Democrat",1970,
"14022809.jpg","map/images/14022809.jpg",0.3802490234375,"#1864A7",24,100,167,"https://tracy-st.github.io/hks-political-buttons/images/14022809.jpg","Backman: Back Jack State Senator","State Senate","Democrat",1970,
"14022809.jpg","map/images/14022809.jpg",0.065658569335937,"#3F80B3",63,128,179,"https://tracy-st.github.io/hks-political-buttons/images/14022809.jpg","Backman: Back Jack State Senator","State Senate","Democrat",1970,
"14022809.jpg","map/images/14022809.jpg",0.026153564453125,"#84ABC5",132,171,197,"https://tracy-st.github.io/hks-political-buttons/images/14022809.jpg","Backman: Back Jack State Senator","State Senate","Democrat",1970,
"14022809.jpg","map/images/14022809.jpg",0.113983154296875,"#D5D4D0",213,212,208,"https://tracy-st.github.io/hks-political-buttons/images/14022809.jpg","Backman: Back Jack State Senator","State Senate","Democrat",1970,
"14022810.jpg","map/images/14022810.jpg",0.47489929199218706,"#101C69",16,28,105,"https://tracy-st.github.io/hks-political-buttons/images/14022810.jpg","Backman","State Senate","Democrat",1970,
"14022810.jpg","map/images/14022810.jpg",0.39285278320312506,"#292827",41,40,39,"https://tracy-st.github.io/hks-political-buttons/images/14022810.jpg","Backman","State Senate","Democrat",1970,
"14022810.jpg","map/images/14022810.jpg",0.06179809570312501,"#2D3E76",45,62,118,"https://tracy-st.github.io/hks-political-buttons/images/14022810.jpg","Backman","State Senate","Democrat",1970,
"14022810.jpg","map/images/14022810.jpg",0.021209716796875,"#616F93",97,111,147,"https://tracy-st.github.io/hks-political-buttons/images/14022810.jpg","Backman","State Senate","Democrat",1970,
"14022810.jpg","map/images/14022810.jpg",0.049240112304687,"#D5D2D0",213,210,208,"https://tracy-st.github.io/hks-political-buttons/images/14022810.jpg","Backman","State Senate","Democrat",1970,
"14022811.jpg","map/images/14022811.jpg",0.278411865234375,"#0E2271",14,34,113,"https://tracy-st.github.io/hks-political-buttons/images/14022811.jpg","Jack","State Senate","Democrat",1970,
"14022811.jpg","map/images/14022811.jpg",0.40472412109375,"#2A2828",42,40,40,"https://tracy-st.github.io/hks-political-buttons/images/14022811.jpg","Jack","State Senate","Democrat",1970,
"14022811.jpg","map/images/14022811.jpg",0.19778442382812503,"#1A347E",26,52,126,"https://tracy-st.github.io/hks-political-buttons/images/14022811.jpg","Jack","State Senate","Democrat",1970,
"14022811.jpg","map/images/14022811.jpg",0.036697387695312,"#526892",82,104,146,"https://tracy-st.github.io/hks-political-buttons/images/14022811.jpg","Jack","State Senate","Democrat",1970,
"14022811.jpg","map/images/14022811.jpg",0.082382202148437,"#DAD6D1",218,214,209,"https://tracy-st.github.io/hks-political-buttons/images/14022811.jpg","Jack","State Senate","Democrat",1970,
"14022812.jpg","map/images/14022812.jpg",0.38298034667968706,"#10166B",16,22,107,"https://tracy-st.github.io/hks-political-buttons/images/14022812.jpg","We Need Senator Backman","State Senate","Democrat",1970,
"14022812.jpg","map/images/14022812.jpg",0.41043090820312506,"#292727",41,39,39,"https://tracy-st.github.io/hks-political-buttons/images/14022812.jpg","We Need Senator Backman","State Senate","Democrat",1970,
"14022812.jpg","map/images/14022812.jpg",0.068328857421875,"#33467F",51,70,127,"https://tracy-st.github.io/hks-political-buttons/images/14022812.jpg","We Need Senator Backman","State Senate","Democrat",1970,
"14022812.jpg","map/images/14022812.jpg",0.026931762695312,"#7C91AE",124,145,174,"https://tracy-st.github.io/hks-political-buttons/images/14022812.jpg","We Need Senator Backman","State Senate","Democrat",1970,
"14022812.jpg","map/images/14022812.jpg",0.111328125,"#D8D6D4",216,214,212,"https://tracy-st.github.io/hks-political-buttons/images/14022812.jpg","We Need Senator Backman","State Senate","Democrat",1970,
"14022813.jpg","map/images/14022813.jpg",0.5034942626953121,"#35302E",53,48,46,"https://tracy-st.github.io/hks-political-buttons/images/14022813.jpg","Bill Baird for U.S. Senate A Man of Action","Senate","Independent",1970,
"14022813.jpg","map/images/14022813.jpg",0.118301391601562,"#215C95",33,92,149,"https://tracy-st.github.io/hks-political-buttons/images/14022813.jpg","Bill Baird for U.S. Senate A Man of Action","Senate","Independent",1970,
"14022813.jpg","map/images/14022813.jpg",0.10546875,"#CE3F4D",206,63,77,"https://tracy-st.github.io/hks-political-buttons/images/14022813.jpg","Bill Baird for U.S. Senate A Man of Action","Senate","Independent",1970,
"14022813.jpg","map/images/14022813.jpg",0.15130615234375,"#A59E95",165,158,149,"https://tracy-st.github.io/hks-political-buttons/images/14022813.jpg","Bill Baird for U.S. Senate A Man of Action","Senate","Independent",1970,
"14022813.jpg","map/images/14022813.jpg",0.121429443359375,"#D7CCBE",215,204,190,"https://tracy-st.github.io/hks-political-buttons/images/14022813.jpg","Bill Baird for U.S. Senate A Man of Action","Senate","Independent",1970,
"14022815.jpg","map/images/14022815.jpg",0.475341796875,"#252423",37,36,35,"https://tracy-st.github.io/hks-political-buttons/images/14022815.jpg","Vote Barrus State Senator","State Senate","Republican",,
"14022815.jpg","map/images/14022815.jpg",0.147705078125,"#193D74",25,61,116,"https://tracy-st.github.io/hks-political-buttons/images/14022815.jpg","Vote Barrus State Senator","State Senate","Republican",,
"14022815.jpg","map/images/14022815.jpg",0.075790405273437,"#D92C48",217,44,72,"https://tracy-st.github.io/hks-political-buttons/images/14022815.jpg","Vote Barrus State Senator","State Senate","Republican",,
"14022815.jpg","map/images/14022815.jpg",0.04849243164062501,"#587594",88,117,148,"https://tracy-st.github.io/hks-political-buttons/images/14022815.jpg","Vote Barrus State Senator","State Senate","Republican",,
"14022815.jpg","map/images/14022815.jpg",0.252670288085937,"#DBCFC7",219,207,199,"https://tracy-st.github.io/hks-political-buttons/images/14022815.jpg","Vote Barrus State Senator","State Senate","Republican",,
"14022816.jpg","map/images/14022816.jpg",0.115081787109375,"#1A1816",26,24,22,"https://tracy-st.github.io/hks-political-buttons/images/14022816.jpg","Bartley","Senate","Democrat",1984,
"14022816.jpg","map/images/14022816.jpg",0.22004699707031203,"#242220",36,34,32,"https://tracy-st.github.io/hks-political-buttons/images/14022816.jpg","Bartley","Senate","Democrat",1984,
"14022816.jpg","map/images/14022816.jpg",0.338531494140625,"#2E2A27",46,42,39,"https://tracy-st.github.io/hks-political-buttons/images/14022816.jpg","Bartley","Senate","Democrat",1984,
"14022816.jpg","map/images/14022816.jpg",0.069900512695312,"#5B4B34",91,75,52,"https://tracy-st.github.io/hks-political-buttons/images/14022816.jpg","Bartley","Senate","Democrat",1984,
"14022816.jpg","map/images/14022816.jpg",0.256439208984375,"#806A40",128,106,64,"https://tracy-st.github.io/hks-political-buttons/images/14022816.jpg","Bartley","Senate","Democrat",1984,
"14022817.jpg","map/images/14022817.jpg",0.137237548828125,"#232220",35,34,32,"https://tracy-st.github.io/hks-political-buttons/images/14022817.jpg","Bartley","Senate","Democrat",1984,
"14022817.jpg","map/images/14022817.jpg",0.5626373291015621,"#2E2F2E",46,47,46,"https://tracy-st.github.io/hks-political-buttons/images/14022817.jpg","Bartley","Senate","Democrat",1984,
"14022817.jpg","map/images/14022817.jpg",0.05484008789062501,"#5D4D3B",93,77,59,"https://tracy-st.github.io/hks-political-buttons/images/14022817.jpg","Bartley","Senate","Democrat",1984,
"14022817.jpg","map/images/14022817.jpg",0.119064331054687,"#91754C",145,117,76,"https://tracy-st.github.io/hks-political-buttons/images/14022817.jpg","Bartley","Senate","Democrat",1984,
"14022817.jpg","map/images/14022817.jpg",0.126220703125,"#A5865A",165,134,90,"https://tracy-st.github.io/hks-political-buttons/images/14022817.jpg","Bartley","Senate","Democrat",1984,
"14022818.jpg","map/images/14022818.jpg",0.151321411132812,"#222223",34,34,35,"https://tracy-st.github.io/hks-political-buttons/images/14022818.jpg","David Bartley U.S. Senator","Senate","Democrat",1984,
"14022818.jpg","map/images/14022818.jpg",0.285385131835937,"#2E2D2B",46,45,43,"https://tracy-st.github.io/hks-political-buttons/images/14022818.jpg","David Bartley U.S. Senator","Senate","Democrat",1984,
