iiifid,libraryId,frequency,Hex,R,G,B,name,earliest_date,latest_date,wcm,dim2cm,dim3cm,person,party,location,office
501501287,105372433,0.04348754883,#AFA28B,175,162,139,Service Employees International Union ; AFL - CIO ; org. 1921,,,1.7,,,,,,
501501284,105372404,0.2860565186,#761A18,118,26,24,CUT ; Fundada em 28-8-83 ; Central Unica Dos Trabalhadores,1983,1983,2.7,,,,,,
501501284,105372404,0.2673950195,#232221,35,34,33,CUT ; Fundada em 28-8-83 ; Central Unica Dos Trabalhadores,1983,1983,2.7,,,,,,
501501284,105372404,0.2608184814,#BDB599,189,181,153,CUT ; Fundada em 28-8-83 ; Central Unica Dos Trabalhadores,1983,1983,2.7,,,,,,
501501284,105372404,0.116104126,#60534B,96,83,75,CUT ; Fundada em 28-8-83 ; Central Unica Dos Trabalhadores,1983,1983,2.7,,,,,,
501501284,105372404,0.06962585449,#8A8375,138,131,117,CUT ; Fundada em 28-8-83 ; Central Unica Dos Trabalhadores,1983,1983,2.7,,,,,,
501501281,105372376,0.405456543,#262625,38,38,37,25th Anniversary ; May 1939 ; Truck Drivers Chauffers & Helpers ; A.F. of L.,1939,1939,3.2,,,,,,
501501281,105372376,0.252822876,#485154,72,81,84,25th Anniversary ; May 1939 ; Truck Drivers Chauffers & Helpers ; A.F. of L.,1939,1939,3.2,,,,,,
501501281,105372376,0.1587219238,#909284,144,146,132,25th Anniversary ; May 1939 ; Truck Drivers Chauffers & Helpers ; A.F. of L.,1939,1939,3.2,,,,,,
501501281,105372376,0.1541748047,#6F726A,111,114,106,25th Anniversary ; May 1939 ; Truck Drivers Chauffers & Helpers ; A.F. of L.,1939,1939,3.2,,,,,,
501501281,105372376,0.02882385254,#CFCFBD,207,207,189,25th Anniversary ; May 1939 ; Truck Drivers Chauffers & Helpers ; A.F. of L.,1939,1939,3.2,,,,,,
501501278,105372347,0.3547058105,#23211F,35,33,31,50eme Anniversaire Du Syndicalisme Malagasy ; Fisemare AKFM - KDRSM,1936,1986,3.1,,,,,,
501501278,105372347,0.2545928955,#745732,116,87,50,50eme Anniversaire Du Syndicalisme Malagasy ; Fisemare AKFM - KDRSM,1936,1986,3.1,,,,,,
501501278,105372347,0.1802825928,#573F28,87,63,40,50eme Anniversaire Du Syndicalisme Malagasy ; Fisemare AKFM - KDRSM,1936,1986,3.1,,,,,,
501501278,105372347,0.169128418,#371516,55,21,22,50eme Anniversaire Du Syndicalisme Malagasy ; Fisemare AKFM - KDRSM,1936,1986,3.1,,,,,,
501501278,105372347,0.0412902832,#AA8451,170,132,81,50eme Anniversaire Du Syndicalisme Malagasy ; Fisemare AKFM - KDRSM,1936,1986,3.1,,,,,,
501501275,105372331,0.4387817383,#1A1A14,26,26,20,AFI-CIO CLC for Kerry,,,4.5,1.3,,,,,
501501275,105372331,0.3084411621,#997908,153,121,8,AFI-CIO CLC for Kerry,,,4.5,1.3,,,,,
501501275,105372331,0.1112060547,#BB9613,187,150,19,AFI-CIO CLC for Kerry,,,4.5,1.3,,,,,
501501275,105372331,0.08071899414,#5C4D21,92,77,33,AFI-CIO CLC for Kerry,,,4.5,1.3,,,,,
501501275,105372331,0.06085205078,#907F54,144,127,84,AFI-CIO CLC for Kerry,,,4.5,1.3,,,,,
501501272,105372318,0.4141998291,#212020,33,32,32,BC FED,,,2.1,2,,,,,
501501272,105372318,0.2069702148,#534B42,83,75,66,BC FED,,,2.1,2,,,,,
501501272,105372318,0.2030944824,#2B3037,43,48,55,BC FED,,,2.1,2,,,,,
501501272,105372318,0.09510803223,#746C60,116,108,96,BC FED,,,2.1,2,,,,,
501501272,105372318,0.08062744141,#BAB2AF,186,178,175,BC FED,,,2.1,2,,,,,
501501269,105372306,0.5596618652,#202120,32,33,32,Operative Painters & Decorators Union of Aust.,,,2.4,2.6,,,,,
501501269,105372306,0.2271575928,#132C29,19,44,41,Operative Painters & Decorators Union of Aust.,,,2.4,2.6,,,,,
501501269,105372306,0.07569885254,#B6A774,182,167,116,Operative Painters & Decorators Union of Aust.,,,2.4,2.6,,,,,
501501269,105372306,0.06912231445,#594B37,89,75,55,Operative Painters & Decorators Union of Aust.,,,2.4,2.6,,,,,
501501269,105372306,0.068359375,#8D7345,141,115,69,Operative Painters & Decorators Union of Aust.,,,2.4,2.6,,,,,
501501266,105372304,0.4959411621,#232522,35,37,34,?oàn Thanh Niên LaoDong Viêtnam,,,2.4,2.2,,,,,
501501266,105372304,0.2328796387,#9B3620,155,54,32,?oàn Thanh Niên LaoDong Viêtnam,,,2.4,2.2,,,,,
501501266,105372304,0.1320343018,#5D5C56,93,92,86,?oàn Thanh Niên LaoDong Viêtnam,,,2.4,2.2,,,,,
501501266,105372304,0.1101379395,#917E6B,145,126,107,?oàn Thanh Niên LaoDong Viêtnam,,,2.4,2.2,,,,,
501501266,105372304,0.02900695801,#B9B6AA,185,182,170,?oàn Thanh Niên LaoDong Viêtnam,,,2.4,2.2,,,,,
501501263,105372302,0.3995513916,#952821,149,40,33,Out and Organizing ,,,2.5,2,,,,,
501501263,105372302,0.2928771973,#171410,23,20,16,Out and Organizing ,,,2.5,2,,,,,
501501263,105372302,0.1590881348,#2D201D,45,32,29,Out and Organizing ,,,2.5,2,,,,,
501501263,105372302,0.08380126953,#5B5B45,91,91,69,Out and Organizing ,,,2.5,2,,,,,
501501263,105372302,0.06468200684,#9C8A6A,156,138,106,Out and Organizing ,,,2.5,2,,,,,
501501260,105372300,0.590133667,#222120,34,33,32,PEF ; N.YS. Public Employees Federation,,,3.4,1.9,,,,,
501501260,105372300,0.1418457031,#1E303F,30,48,63,PEF ; N.YS. Public Employees Federation,,,3.4,1.9,,,,,
501501260,105372300,0.1107635498,#5B5241,91,82,65,PEF ; N.YS. Public Employees Federation,,,3.4,1.9,,,,,
501501260,105372300,0.09909057617,#887554,136,117,84,PEF ; N.YS. Public Employees Federation,,,3.4,1.9,,,,,
501501260,105372300,0.05816650391,#B89E6F,184,158,111,PEF ; N.YS. Public Employees Federation,,,3.4,1.9,,,,,
501501257,105372298,0.3135986328,#BEBDBE,190,189,190,Massachusetts AFL-CIO ; The Voice of Working Families ,,,2,1.6,,,,,
501501257,105372298,0.2019805908,#324078,50,64,120,Massachusetts AFL-CIO ; The Voice of Working Families ,,,2,1.6,,,,,
501501257,105372298,0.1858825684,#7D869F,125,134,159,Massachusetts AFL-CIO ; The Voice of Working Families ,,,2,1.6,,,,,
501501257,105372298,0.1564331055,#2A2A2E,42,42,46,Massachusetts AFL-CIO ; The Voice of Working Families ,,,2,1.6,,,,,
501501257,105372298,0.1421051025,#756344,117,99,68,Massachusetts AFL-CIO ; The Voice of Working Families ,,,2,1.6,,,,,
501501254,105372296,0.8170013428,#202426,32,36,38,UAW Region 9A,,,2,1.5,,,,,
501501254,105372296,0.07824707031,#4B463D,75,70,61,UAW Region 9A,,,2,1.5,,,,,
501501254,105372296,0.06384277344,#71654F,113,101,79,UAW Region 9A,,,2,1.5,,,,,
501501254,105372296,0.0242767334,#A99771,169,151,113,UAW Region 9A,,,2,1.5,,,,,
501501254,105372296,0.01663208008,#ECD9A6,236,217,166,UAW Region 9A,,,2,1.5,,,,,
501501251,105372283,0.3478088379,#0FBEAE,15,190,174,IND Union Marine & ShipBLDC. Workers ; ALF-CIO ; 1984,1984,1984,2.6,,,,,,
501501251,105372283,0.2634735107,#232423,35,36,35,IND Union Marine & ShipBLDC. Workers ; ALF-CIO ; 1984,1984,1984,2.6,,,,,,
501501251,105372283,0.1753234863,#11644F,17,100,79,IND Union Marine & ShipBLDC. Workers ; ALF-CIO ; 1984,1984,1984,2.6,,,,,,
501501251,105372283,0.1183929443,#D2DACA,210,218,202,IND Union Marine & ShipBLDC. Workers ; ALF-CIO ; 1984,1984,1984,2.6,,,,,,
501501251,105372283,0.0950012207,#65B09E,101,176,158,IND Union Marine & ShipBLDC. Workers ; ALF-CIO ; 1984,1984,1984,2.6,,,,,,
501501248,105372270,0.3815460205,#27221F,39,34,31,SAANICH Fire FIghters ASsociatio AFL-CIC CLC ; Local 867,,,2.6,,,,,,
501501248,105372270,0.1937408447,#7A1818,122,24,24,SAANICH Fire FIghters ASsociatio AFL-CIC CLC ; Local 867,,,2.6,,,,,,
501501248,105372270,0.1838684082,#5E4C32,94,76,50,SAANICH Fire FIghters ASsociatio AFL-CIC CLC ; Local 867,,,2.6,,,,,,
501501248,105372270,0.1816711426,#C6C1BD,198,193,189,SAANICH Fire FIghters ASsociatio AFL-CIC CLC ; Local 867,,,2.6,,,,,,
501501248,105372270,0.05917358398,#99866C,153,134,108,SAANICH Fire FIghters ASsociatio AFL-CIC CLC ; Local 867,,,2.6,,,,,,
501501245,105372255,0.3344421387,#385692,56,86,146,Yes ; Strong RN Contract ,,,3.2,,,,,,
501501245,105372255,0.2862854004,#242324,36,35,36,Yes ; Strong RN Contract ,,,3.2,,,,,,
501501245,105372255,0.2174835205,#D7D2CF,215,210,207,Yes ; Strong RN Contract ,,,3.2,,,,,,
501501245,105372255,0.08128356934,#C94A53,201,74,83,Yes ; Strong RN Contract ,,,3.2,,,,,,
501501245,105372255,0.08050537109,#8390B5,131,144,181,Yes ; Strong RN Contract ,,,3.2,,,,,,
501501242,105372242,0.5148162842,#201F1E,32,31,30,UAW V-CAP,,,2.1,0.5,,,,,
501501242,105372242,0.2266845703,#927D57,146,125,87,UAW V-CAP,,,2.1,0.5,,,,,
501501242,105372242,0.09750366211,#786343,120,99,67,UAW V-CAP,,,2.1,0.5,,,,,
501501242,105372242,0.08653259277,#53432F,83,67,47,UAW V-CAP,,,2.1,0.5,,,,,
501501242,105372242,0.07446289063,#D0B483,208,180,131,UAW V-CAP,,,2.1,0.5,,,,,
501501239,105372226,0.4619903564,#202022,32,32,34,Delegate ; Massachusetts affiiated with AFL-CIO ; 26th Convention Massachusetts AFL-CIO Council,1983,1983,12.9,5,,,,,
501501239,105372226,0.266204834,#B8ABA5,184,171,165,Delegate ; Massachusetts affiiated with AFL-CIO ; 26th Convention Massachusetts AFL-CIO Council,1983,1983,12.9,5,,,,,
501501239,105372226,0.1105804443,#6F5D43,111,93,67,Delegate ; Massachusetts affiiated with AFL-CIO ; 26th Convention Massachusetts AFL-CIO Council,1983,1983,12.9,5,,,,,
501501239,105372226,0.1089172363,#99886F,153,136,111,Delegate ; Massachusetts affiiated with AFL-CIO ; 26th Convention Massachusetts AFL-CIO Council,1983,1983,12.9,5,,,,,
501501239,105372226,0.05230712891,#E5DEDD,229,222,221,Delegate ; Massachusetts affiiated with AFL-CIO ; 26th Convention Massachusetts AFL-CIO Council,1983,1983,12.9,5,,,,,
501501236,105372193,0.6712799072,#21211F,33,33,31,HHH,,,1.5,0.5,,,,,
501501236,105372193,0.1518707275,#6E5D3E,110,93,62,HHH,,,1.5,0.5,,,,,
501501236,105372193,0.08937072754,#473C2C,71,60,44,HHH,,,1.5,0.5,,,,,
501501236,105372193,0.05651855469,#A98C58,169,140,88,HHH,,,1.5,0.5,,,,,
501501236,105372193,0.03096008301,#E8D1A0,232,209,160,HHH,,,1.5,0.5,,,,,
501220752,105235459,0.3669891357,#ECE1C5,236,225,197,"When in Doubt, Mumble Dynamic Inaction ; Boren for President",1984,1992,4.4,,,,,,
501220752,105235459,0.3546295166,#252321,37,35,33,"When in Doubt, Mumble Dynamic Inaction ; Boren for President",1984,1992,4.4,,,,,,
501220752,105235459,0.1755218506,#D9C1A4,217,193,164,"When in Doubt, Mumble Dynamic Inaction ; Boren for President",1984,1992,4.4,,,,,,
501220752,105235459,0.07887268066,#D75250,215,82,80,"When in Doubt, Mumble Dynamic Inaction ; Boren for President",1984,1992,4.4,,,,,,
501220752,105235459,0.02398681641,#7C7567,124,117,103,"When in Doubt, Mumble Dynamic Inaction ; Boren for President",1984,1992,4.4,,,,,,
501220749,105235457,0.4671020508,#2D2E75,45,46,117,Arlington United Democrats,,,4.4,,,,,,
501220749,105235457,0.2739715576,#222120,34,33,32,Arlington United Democrats,,,4.4,,,,,,
501220749,105235457,0.1570281982,#E6E0CC,230,224,204,Arlington United Democrats,,,4.4,,,,,,
501220749,105235457,0.05575561523,#C2BEB4,194,190,180,Arlington United Democrats,,,4.4,,,,,,
501220749,105235457,0.04614257813,#63648A,99,100,138,Arlington United Democrats,,,4.4,,,,,,
501220746,105235455,0.372177124,#F2E4C5,242,228,197,I'm for Congressman Ullman ,1976,1976,3.2,,,,,,
501220746,105235455,0.3014526367,#272523,39,37,35,I'm for Congressman Ullman ,1976,1976,3.2,,,,,,
501220746,105235455,0.252243042,#E5D1B1,229,209,177,I'm for Congressman Ullman ,1976,1976,3.2,,,,,,
501220746,105235455,0.06579589844,#89C3B9,137,195,185,I'm for Congressman Ullman ,1976,1976,3.2,,,,,,
501220746,105235455,0.008331298828,#786E62,120,110,98,I'm for Congressman Ullman ,1976,1976,3.2,,,,,,
501220743,105235453,0.3182678223,#6ABBCC,106,187,204,I'm an Obama Mama ; Babes for Barack ,,,4.5,,,,,,
501220743,105235453,0.2772827148,#232222,35,34,34,I'm an Obama Mama ; Babes for Barack ,,,4.5,,,,,,
501220743,105235453,0.1968688965,#C960AF,201,96,175,I'm an Obama Mama ; Babes for Barack ,,,4.5,,,,,,
501220743,105235453,0.1078491211,#404048,64,64,72,I'm an Obama Mama ; Babes for Barack ,,,4.5,,,,,,
501220743,105235453,0.09973144531,#A94F90,169,79,144,I'm an Obama Mama ; Babes for Barack ,,,4.5,,,,,,
501220740,105235451,0.4618530273,#027761,2,119,97,Fisher ; Munsey ; Elect 2,1972,1972,2.5,,,,,,
501220740,105235451,0.2741394043,#222321,34,35,33,Fisher ; Munsey ; Elect 2,1972,1972,2.5,,,,,,
501220740,105235451,0.187789917,#DDDAC2,221,218,194,Fisher ; Munsey ; Elect 2,1972,1972,2.5,,,,,,
501220740,105235451,0.04393005371,#40917E,64,145,126,Fisher ; Munsey ; Elect 2,1972,1972,2.5,,,,,,
501220740,105235451,0.03228759766,#93BAA4,147,186,164,Fisher ; Munsey ; Elect 2,1972,1972,2.5,,,,,,
501220737,105235449,0.446975708,#252524,37,37,36,Nixon's the One... It's Perfectly Clear,1973,1973,4.3,,,,,,
501220737,105235449,0.2826843262,#D7D5C3,215,213,195,Nixon's the One... It's Perfectly Clear,1973,1973,4.3,,,,,,
501220737,105235449,0.1865539551,#E9E7D7,233,231,215,Nixon's the One... It's Perfectly Clear,1973,1973,4.3,,,,,,
501220737,105235449,0.05000305176,#AEAB9D,174,171,157,Nixon's the One... It's Perfectly Clear,1973,1973,4.3,,,,,,
501220737,105235449,0.03378295898,#6A6761,106,103,97,Nixon's the One... It's Perfectly Clear,1973,1973,4.3,,,,,,
501220734,105235447,0.5135955811,#DD5045,221,80,69,Act Now ; Stop I-66,,,4.5,,,,,,
501220734,105235447,0.3062133789,#242221,36,34,33,Act Now ; Stop I-66,,,4.5,,,,,,
501220734,105235447,0.1337738037,#F2DABB,242,218,187,Act Now ; Stop I-66,,,4.5,,,,,,
501220734,105235447,0.03761291504,#E68671,230,134,113,Act Now ; Stop I-66,,,4.5,,,,,,
501220734,105235447,0.008804321289,#843F39,132,63,57,Act Now ; Stop I-66,,,4.5,,,,,,
501220731,105235445,0.5912322998,#CDC49D,205,196,157,Howell for Governor Now!,1977,1977,5.8,,,,,,
501220731,105235445,0.2544708252,#232321,35,35,33,Howell for Governor Now!,1977,1977,5.8,,,,,,
501220731,105235445,0.1076660156,#1B3C5C,27,60,92,Howell for Governor Now!,1977,1977,5.8,,,,,,
501220731,105235445,0.02537536621,#828A7E,130,138,126,Howell for Governor Now!,1977,1977,5.8,,,,,,
501220731,105235445,0.02125549316,#BF4232,191,66,50,Howell for Governor Now!,1977,1977,5.8,,,,,,
501220728,105235443,0.3486938477,#E5DCCA,229,220,202,Vote Democratic ; Carter; Mondale,1976,1976,3.7,,,,,,
501220728,105235443,0.2682495117,#22201F,34,32,31,Vote Democratic ; Carter; Mondale,1976,1976,3.7,,,,,,
501220728,105235443,0.1772155762,#396492,57,100,146,Vote Democratic ; Carter; Mondale,1976,1976,3.7,,,,,,
501220728,105235443,0.1407012939,#E96C81,233,108,129,Vote Democratic ; Carter; Mondale,1976,1976,3.7,,,,,,
501220728,105235443,0.06513977051,#90A2B0,144,162,176,Vote Democratic ; Carter; Mondale,1976,1976,3.7,,,,,,
501220725,105235441,0.2799377441,#24211F,36,33,31,Re-elect Shriver for Congress,1976,1976,4.4,,,,,,
501220725,105235441,0.2617645264,#E95558,233,85,88,Re-elect Shriver for Congress,1976,1976,4.4,,,,,,
501220725,105235441,0.2135162354,#F17877,241,120,119,Re-elect Shriver for Congress,1976,1976,4.4,,,,,,
501220725,105235441,0.1865234375,#EEE1CE,238,225,206,Re-elect Shriver for Congress,1976,1976,4.4,,,,,,
501220725,105235441,0.05825805664,#257BAD,37,123,173,Re-elect Shriver for Congress,1976,1976,4.4,,,,,,
501220722,105235438,0.3229217529,#2D4469,45,68,105,Andy Miller is a Great Attorney General,1973,1973,3.7,,,,,,
501220722,105235438,0.2780914307,#212120,33,33,32,Andy Miller is a Great Attorney General,1973,1973,3.7,,,,,,
501220722,105235438,0.2564544678,#D6D9BC,214,217,188,Andy Miller is a Great Attorney General,1973,1973,3.7,,,,,,
501220722,105235438,0.1009979248,#506177,80,97,119,Andy Miller is a Great Attorney General,1973,1973,3.7,,,,,,
501220722,105235438,0.04153442383,#9AA29B,154,162,155,Andy Miller is a Great Attorney General,1973,1973,3.7,,,,,,
501220719,105235434,0.3927612305,#F4F1DF,244,241,223,Frank Church is the Answer,1976,1976,3.6,,,,,,
501220719,105235434,0.3254547119,#232221,35,34,33,Frank Church is the Answer,1976,1976,3.6,,,,,,
501220719,105235434,0.1508331299,#D7D3C0,215,211,192,Frank Church is the Answer,1976,1976,3.6,,,,,,
501220719,105235434,0.1034088135,#292652,41,38,82,Frank Church is the Answer,1976,1976,3.6,,,,,,
501220719,105235434,0.02754211426,#817F8E,129,127,142,Frank Church is the Answer,1976,1976,3.6,,,,,,
501220716,105235431,0.3289489746,#232220,35,34,32,Boothe for U.S. Senate,1966,1966,2.6,,,,,,
501220716,105235431,0.2831115723,#E0D5B1,224,213,177,Boothe for U.S. Senate,1966,1966,2.6,,,,,,
501220716,105235431,0.2090148926,#C7BD9E,199,189,158,Boothe for U.S. Senate,1966,1966,2.6,,,,,,
501220716,105235431,0.1505889893,#282C3E,40,44,62,Boothe for U.S. Senate,1966,1966,2.6,,,,,,
501220716,105235431,0.02833557129,#797775,121,119,117,Boothe for U.S. Senate,1966,1966,2.6,,,,,,
501220713,105235426,0.4678344727,#449CBA,68,156,186,This Year my Votes Goes to Henry Howell,1977,1977,3.7,,,,,,
501220713,105235426,0.3118438721,#232323,35,35,35,This Year my Votes Goes to Henry Howell,1977,1977,3.7,,,,,,
501220713,105235426,0.1344451904,#D6DBD6,214,219,214,This Year my Votes Goes to Henry Howell,1977,1977,3.7,,,,,,
501220713,105235426,0.05751037598,#508397,80,131,151,This Year my Votes Goes to Henry Howell,1977,1977,3.7,,,,,,
501220713,105235426,0.02836608887,#8CBECB,140,190,203,This Year my Votes Goes to Henry Howell,1977,1977,3.7,,,,,,
501220710,105235422,0.3805847168,#EEDDA0,238,221,160,Sixtus,1972,1972,3.2,,,,,,
501220710,105235422,0.2987823486,#23221F,35,34,31,Sixtus,1972,1972,3.2,,,,,,
501220710,105235422,0.2246856689,#D8C892,216,200,146,Sixtus,1972,1972,3.2,,,,,,
501220710,105235422,0.07493591309,#2D867C,45,134,124,Sixtus,1972,1972,3.2,,,,,,
501220710,105235422,0.02101135254,#819A7E,129,154,126,Sixtus,1972,1972,3.2,,,,,,
501220707,105235419,0.4218139648,#454644,69,70,68,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220707,105235419,0.2644805908,#232322,35,35,34,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220707,105235419,0.2149658203,#5B5B58,91,91,88,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220707,105235419,0.05659484863,#D6C9A7,214,201,167,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220707,105235419,0.04214477539,#99917E,153,145,126,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220704,105235417,0.5308227539,#C0B08B,192,176,139,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220704,105235417,0.256729126,#222221,34,34,33,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220704,105235417,0.1490631104,#DFD0A8,223,208,168,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220704,105235417,0.03749084473,#4F4841,79,72,65,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220704,105235417,0.02589416504,#8C7F69,140,127,105,Joel Broyhill is the Best Congressman Money Can Buy,1974,1974,6,,,,,,
501220701,105235415,0.6281433105,#252422,37,36,34,"I have a Dream Let Freedom Ring ; A Great American Rev. Martin Luther King ; Jan. 15 1929 - April 4, 1968",,,4.5,,,,,,
501220701,105235415,0.12449646,#484642,72,70,66,"I have a Dream Let Freedom Ring ; A Great American Rev. Martin Luther King ; Jan. 15 1929 - April 4, 1968",,,4.5,,,,,,
501220701,105235415,0.1089019775,#ECEAE0,236,234,224,"I have a Dream Let Freedom Ring ; A Great American Rev. Martin Luther King ; Jan. 15 1929 - April 4, 1968",,,4.5,,,,,,
501220701,105235415,0.09223937988,#C4C1B8,196,193,184,"I have a Dream Let Freedom Ring ; A Great American Rev. Martin Luther King ; Jan. 15 1929 - April 4, 1968",,,4.5,,,,,,
501220701,105235415,0.04621887207,#85827C,133,130,124,"I have a Dream Let Freedom Ring ; A Great American Rev. Martin Luther King ; Jan. 15 1929 - April 4, 1968",,,4.5,,,,,,
501220698,105235413,0.3392944336,#242322,36,35,34,Governor Wilson,,,3,,,,,,
501220698,105235413,0.2607421875,#054A87,5,74,135,Governor Wilson,,,3,,,,,,
501220698,105235413,0.1608123779,#979893,151,152,147,Governor Wilson,,,3,,,,,,
